id,initial,match,type
9696,Sasolburg NATREF Refinery,sasolburgnatref,refname
9697,Gothenburg Refinery,gothenburg,refname
9698,Sri Racha Refinery,sri racha,refname
9698,Sri Racha Refinery,sriracha,refname
9700,Fang Refinery,fang,refname
9701,Khersonv Refinery,khersonv,refname
9702,Wilmington Refinery,wilmington,refname
9703,Galena Park Refinery,galena park,refname
9703,Galena Park Refinery,galenapark,refname
9704,Corpus Christi Refinery,corpus christi,refname
9704,Corpus Christi Refinery,corpuschristi,refname
9705,Saint Rose Refinery,saint rose,refname
9705,Saint Rose Refinery,saintrose,refname
9706,Corpus Christi (MMP),corpus christi,refname
9706,Corpus Christi (MMP),corpuschristi,refname
9707,Houston Refinery,houston,refname
9708,Prudhoe Bay Refinery(Phillips 66),prudhoe bay,refname
9708,Prudhoe Bay Refinery(Phillips 66),prudhoebay,refname
9709,Wilmington Asphalt Plant Refinery,wilmington asphalt plant,refname
9709,Wilmington Asphalt Plant Refinery,wilmingtonasphaltplant,refname
9709,Wilmington Asphalt Plant Refinery,wilmingtonasphalt,refname
9710,Atmore Refinery,atmore,refname
9711,Fergana Refinery,fergana,refname
9712,Alty Arik Refinery,alty arik,refname
9712,Alty Arik Refinery,altyarik,refname
9713,Bukhara Refinery,bukhara,refname
9714,San Roque Refinery,san roque,refname
9714,San Roque Refinery,sanroque,refname
9715,Petro Monagas (Cerro Negro) Refinery,petro monagas,refname
9715,Petro Monagas (Cerro Negro) Refinery,petromonagas,refname
9716,Petro Piar (Ameriven) Refinery,petro piar,refname
9716,Petro Piar (Ameriven) Refinery,petropiar,refname
9718,Marib Refinery,marib,refname
9719,Kasak Refinery,kasak,refname
9720,Daxie Refinery,daxie,refname
9731,Mumbai Refinery,mumbai,refname
10786,Melaka Refinery Psr-1,melaka psr-1,refname
10786,Melaka Refinery Psr-1,melakapsr-1,refname
13312,Nghi Son Refinery,nghi son,refname
13312,Nghi Son Refinery,nghison,refname
14611,SOCAR STAR Refinery,socar star,refname
14611,SOCAR STAR Refinery,socarstar,refname
15945,La Libertad Refinery,la libertad,refname
15945,La Libertad Refinery,lalibertad,refname
15952,Tyulgan refinery,tyulgan,refname
15953,Samara Petroneft refinery,samara petroneft,refname
15953,Samara Petroneft refinery,samarapetroneft,refname
15954,Kardymovo refinery,kardymovo,refname
15955,Ufimsky refinery,ufimsky,refname
15956,Slavyansk refinery (NPZ UBK),slavyansk,refname
15957,Kochenevsky refinery,kochenevsky,refname
15958,Krasnoleninsk refinery,krasnoleninsk,refname
15959,Kondinsky refinery,kondinsky,refname
15960,Alexandrovsky refinery,alexandrovsky,refname
15961,Komi (Ukhta) refinery,komi,refname
15962,Tomsk Refining AB refinery,tomsk ab,refname
15962,Tomsk Refining AB refinery,tomskab,refname
15963,Shakhty refinery,shakhty,refname
15964,Gukovo refinery,gukovo,refname
15965,Novy Urengoy refinery,novy urengoy,refname
15965,Novy Urengoy refinery,novyurengoy,refname
15966,Petrosakh refinery,petrosakh,refname
15967,Strezhevoy refinery,strezhevoy,refname
15968,Elkhovsky refinery,elkhovsky,refname
15969,Volkhov refinery,volkhov,refname
15970,Kolguyev Island refinery,kolguyev island,refname
15970,Kolguyev Island refinery,kolguyevisland,refname
15977,Qinhuangdao Yuandong Refinery,qinhuangdao yuandong,refname
15977,Qinhuangdao Yuandong Refinery,qinhuangdaoyuandong,refname
15978,Dongyou Asphalt Refinery,dongyou asphalt,refname
15978,Dongyou Asphalt Refinery,dongyouasphalt,refname
15979,Hainan condensate Refinery,hainan condensate,refname
15979,Hainan condensate Refinery,hainancondensate,refname
15980,Qinhuangdao Asphalt Refinery,qinhuangdao asphalt,refname
15980,Qinhuangdao Asphalt Refinery,qinhuangdaoasphalt,refname
15981,Lianfu Refinery,lianfu,refname
15982,Anbang (Penglai) Refinery,anbang,refname
15983,Zhanjiang II Refinery,zhanjiang ii,refname
15983,Zhanjiang II Refinery,zhanjiangii,refname
15984,Jinhai Hongye Refinery,jinhai hongye,refname
15984,Jinhai Hongye Refinery,jinhaihongye,refname
15985,Cat Lai Refinery,cat lai,refname
15985,Cat Lai Refinery,catlai,refname
15986,Muroran Refinery,muroran,refname
15987,Platon Gas Oil (Tema II) Refinery,platon gas oil,refname
15988,Sillamae Refinery,sillamae,refname
15989,Tarragona II Refinery,tarragona ii,refname
15989,Tarragona II Refinery,tarragonaii,refname
15990,Eastham Refinery,eastham,refname
15991,H&R Olwerke Schindler GmbH Refinery,h&r olwerke schindler gmbh,refname
15992,Milford Haven Refinery,milford haven,refname
15992,Milford Haven Refinery,milfordhaven,refname
15993,Abadan II Refinery,abadan ii,refname
15993,Abadan II Refinery,abadanii,refname
15994,Laffan II Refinery,laffan ii,refname
15994,Laffan II Refinery,laffanii,refname
15995,Bosicor Oil Refinery (Mouza Kund II),bosicor oil,refname
15995,Bosicor Oil Refinery (Mouza Kund II),bosicoroil,refname
15996,Bandar Abbas II Refinery,bandar abbas ii,refname
15996,Bandar Abbas II Refinery,bandarabbasii,refname
15996,Bandar Abbas II Refinery,bandarabbas,refname
15997,ExxonMobil Singapore Chemical Plant (Jurong Island III),exxonmobil singapore chemical plant,refname
15998,Khorramshahr Refinery,khorramshahr,refname
15999,Pengerang Integrated Petroleum Complex (PIPC),pengerang integrated petroleum complex,refname
16000,Fujairah II Refinery,fujairah ii,refname
16000,Fujairah II Refinery,fujairahii,refname
16001,Lake Charles II Refinery,lake charles ii,refname
16001,Lake Charles II Refinery,lakecharlesii,refname
16001,Lake Charles II Refinery,lakecharles,refname
16002,Long Beach Refinery,long beach,refname
16002,Long Beach Refinery,longbeach,refname
16003,Port Reading Refinery,port reading,refname
16003,Port Reading Refinery,portreading,refname
16004,Coryton Refinery,coryton,refname
16005,Daesan II Refinery,daesan ii,refname
16005,Daesan II Refinery,daesanii,refname
16006,Ogbele Refinery,ogbele,refname
16037,Chengda Refinery,chengda,refname
16038,Chang Qing Refinery,chang qing,refname
16038,Chang Qing Refinery,changqing,refname
16039,Jingbo Refinery,jingbo,refname
16040,Kangda Refinery,kangda,refname
16041,Binhua Refinery,binhua,refname
16042,Hejian Refinery,hejian,refname
16043,Jinan Changcheng Refinery,jinan changcheng,refname
16043,Jinan Changcheng Refinery,jinanchangcheng,refname
16044,Lanxing I Refinery,lanxing i,refname
16044,Lanxing I Refinery,lanxingi,refname
16045,Yongxin Refinery,yongxin,refname
16046,Beizhen Deying Refinery,beizhen deying,refname
16046,Beizhen Deying Refinery,beizhendeying,refname
16047,Wusheng Refinery,wusheng,refname
16048,Binzhou Refinery,binzhou,refname
16049,Xinhai Refinery,xinhai,refname
16050,Huaxiang Refinery,huaxiang,refname
16051,Luzhou Asphalt Refinery,luzhou asphalt,refname
16051,Luzhou Asphalt Refinery,luzhouasphalt,refname
16052,Guangyuanfa Asphalt Refinery,guangyuanfa asphalt,refname
16052,Guangyuanfa Asphalt Refinery,guangyuanfaasphalt,refname
16053,Nanchong Refinery,nanchong,refname
16054,Nanyang Refinery,nanyang,refname
16055,Beifang Asphalt Refinery,beifang asphalt,refname
16055,Beifang Asphalt Refinery,beifangasphalt,refname
16056,Tahe Refinery,tahe,refname
16057,Channelview II Refinery,channelview ii,refname
16057,Channelview II Refinery,channelviewii,refname
16058,Kant Refinery,kant,refname
16059,Oxnard Refinery,oxnard,refname
16060,Tawke Refinery,tawke,refname
16061,Azadegan I Refinery,azadegan i,refname
16061,Azadegan I Refinery,azadegani,refname
16062,Sharjah Refinery,sharjah,refname
16063,Xinyue Refinery,xinyue,refname
16064,Kunming Refinery,kunming,refname
16065,Huayou Refinery,huayou,refname
16066,Bluestar Tianjin Refinery,bluestar tianjin,refname
16066,Bluestar Tianjin Refinery,bluestartianjin,refname
16067,Shouguanglianmeng Refinery,shouguanglianmeng,refname
16068,Lanxing II Refinery,lanxing ii,refname
16068,Lanxing II Refinery,lanxingii,refname
16069,Hongrun Refinery,hongrun,refname
16070,Haihua Refinery,haihua,refname
16071,Huarong Refinery,huarong,refname
16072,Taizhou Refinery,taizhou,refname
16073,Jingfa Asphalt Refinery,jingfa asphalt,refname
16073,Jingfa Asphalt Refinery,jingfaasphalt,refname
16074,Yanan Refinery,yanan,refname
16075,Yongping Refinery,yongping,refname
16076,Yanbian Refinery,yanbian,refname
16077,Yangzhou Refinery,yangzhou,refname
16078,Ningdong Refinery,ningdong,refname
16079,Taipinghe Asphalt Refinery,taipinghe asphalt,refname
16079,Taipinghe Asphalt Refinery,taipingheasphalt,refname
16080,Mudanjiang Refinery,mudanjiang,refname
16081,Taxinan Refinery,taxinan,refname
16082,Zhongyuan Refinery,zhongyuan,refname
16083,Beili Refinery,beili,refname
16084,Xingda Asphalt Refinery,xingda asphalt,refname
16084,Xingda Asphalt Refinery,xingdaasphalt,refname
16085,Qingyang Refinery,qingyang,refname
16086,Qihua Refinery,qihua,refname
16087,Haiyou Refinery,haiyou,refname
16088,Hongye Refinery,hongye,refname
16089,Shenyang Paraffin Refinery,shenyang paraffin,refname
16089,Shenyang Paraffin Refinery,shenyangparaffin,refname
16090,Shenyang Refinery,shenyang,refname
16091,Liaozhong Refinery,liaozhong,refname
16092,Jinao (Sihai) Refinery,jinao,refname
16093,Songyuan Refinery,songyuan,refname
16094,Xinying Asphalt Refinery,xinying asphalt,refname
16094,Xinying Asphalt Refinery,xinyingasphalt,refname
16095,Pengxi Refinery,pengxi,refname
16096,Yuanfeng Asphalt Refinery,yuanfeng asphalt,refname
16096,Yuanfeng Asphalt Refinery,yuanfengasphalt,refname
16097,Taizhou CNOOC Refinery,taizhou cnooc,refname
16097,Taizhou CNOOC Refinery,taizhoucnooc,refname
16098,Kubiki Refinery,kubiki,refname
16099,Ba Ria Refinery,ba ria,refname
16099,Ba Ria Refinery,baria,refname
16100,Harwich Refinery,harwich,refname
16101,Salzbergen Refinery,salzbergen,refname
16102,Refi Pampa SA Refinery,refi pampa sa,refname
16102,Refi Pampa SA Refinery,refipampasa,refname
16102,Refi Pampa SA Refinery,refipampa,refname
16103,Nanliang Refinery,nanliang,refname
16104,Xingneng Asphalt Refinery,xingneng asphalt,refname
16104,Xingneng Asphalt Refinery,xingnengasphalt,refname
16105,Baota Petrochemical Refinery,baota petrochemical,refname
16105,Baota Petrochemical Refinery,baotapetrochemical,refname
16106,Ningxia Refinery,ningxia,refname
16107,Yulin Refinery,yulin,refname
16108,Shuangyi Refinery,shuangyi,refname
16109,Tianyi Refinery,tianyi,refname
16110,Zhejiang Zhoushan Refinery,zhejiang zhoushan,refname
16110,Zhejiang Zhoushan Refinery,zhejiangzhoushan,refname
16111,Qingyuan Refinery,qingyuan,refname
16112,Lingzhou Refinery,lingzhou,refname
16113,Jincheng Refinery,jincheng,refname
16114,Huifeng Refinery,huifeng,refname
16115,Huikaifeng Refinery,huikaifeng,refname
16116,Baota Zhuhai Refinery,baota zhuhai,refname
16116,Baota Zhuhai Refinery,baotazhuhai,refname
16117,Sungri Refinery,sungri,refname
16118,Shebelinka Refinery,shebelinka,refname
16119,TWU Refinery,twu,refname
16120,Hongyuan Refinery,hongyuan,refname
16121,Oro Negro Refinery,oro negro,refname
16121,Oro Negro Refinery,oronegro,refname
16122,Mongla Refinery,mongla,refname
16123,Tursunzoda I Refinery,tursunzoda i,refname
16123,Tursunzoda I Refinery,tursunzodai,refname
16124,Sungai Pakning Refinery,sungai pakning,refname
16124,Sungai Pakning Refinery,sungaipakning,refname
16125,Konibodom II Refinery,konibodom ii,refname
16125,Konibodom II Refinery,konibodomii,refname
16126,Golmud Refinery,golmud,refname
16127,Baldzhuvan  Refinery,baldzhuvan,refname
16128,Dongfang Refinery,dongfang,refname
16129,Dongfang Hualong Refinery,dongfang hualong,refname
16129,Dongfang Hualong Refinery,dongfanghualong,refname
16130,Hi-TECH Refinery,hi-tech,refname
16131,Zhenghe Refinery,zhenghe,refname
16132,Dongying Shandong Shenchi Petrochemical Refinery,dongying shandong shenchi petrochemical,refname
16133,Hualian Refinery,hualian,refname
16134,Hi-Tech Ruilin Refinery,hi-tech ruilin,refname
16134,Hi-Tech Ruilin Refinery,hi-techruilin,refname
16135,Yatong Dongying Petrochemical Refinery,yatong dongying petrochemical,refname
16135,Yatong Dongying Petrochemical Refinery,yatongdongyingpetrochemical,refname
16135,Yatong Dongying Petrochemical Refinery,yatongdongying,refname
16136,Qirun Refinery,qirun,refname
16137,Shengkai Refinery,shengkai,refname
16138,Wantong Refinery,wantong,refname
16139,Dongying CNOOC Refinery,dongying cnooc,refname
16139,Dongying CNOOC Refinery,dongyingcnooc,refname
16140,Shtar Refinery,shtar,refname
16141,Gaofu Refinery,gaofu,refname
16142,Mingyuan Refinery,mingyuan,refname
16143,Shengkai Asphalt Refinery,shengkai asphalt,refname
16143,Shengkai Asphalt Refinery,shengkaiasphalt,refname
16144,Dongying Dongming Refinery,dongying dongming,refname
16144,Dongying Dongming Refinery,dongyingdongming,refname
16145,Qinghai Refinery,qinghai,refname
16146,Haishengda Refinery,haishengda,refname
16147,Futeng Asphalt Refinery,futeng asphalt,refname
16147,Futeng Asphalt Refinery,futengasphalt,refname
16148,Ruifeng Refinery,ruifeng,refname
16149,Jiasheng Asphalt Refinery,jiasheng asphalt,refname
16149,Jiasheng Asphalt Refinery,jiashengasphalt,refname
16150,Panlong Refinery,panlong,refname
16151,Huahong Refinery,huahong,refname
16152,Shengshi Refinery,shengshi,refname
16153,Dongming Refinery,dongming,refname
16154,Yingchang Asphalt Refinery,yingchang asphalt,refname
16154,Yingchang Asphalt Refinery,yingchangasphalt,refname
16155,Hohhot Refinery,hohhot,refname
16156,Qingjiang Refinery,qingjiang,refname
16157,Liaotong Refinery,liaotong,refname
16158,Dawa Refinery,dawa,refname
16159,Nong'an Refinery,nong'an,refname
16160,Changyi Refinery,changyi,refname
16161,Dalian III (Petrochemical) Refinery,dalian iii,refname
16161,Dalian III (Petrochemical) Refinery,dalianiii,refname
16162,Dandong Refinery,dandong,refname
16163,Bluestar Daqing Refinery,bluestar daqing,refname
16163,Bluestar Daqing Refinery,bluestardaqing,refname
16164,Daqing III (ChemChina) Refinery,daqing iii,refname
16164,Daqing III (ChemChina) Refinery,daqingiii,refname
16165,Daqing Lianyi Refinery,daqing lianyi,refname
16165,Daqing Lianyi Refinery,daqinglianyi,refname
16166,Shandong Hengyuan Refinery,shandong hengyuan,refname
16166,Shandong Hengyuan Refinery,shandonghengyuan,refname
16167,Dongguan Yelian Refinery,dongguan yelian,refname
16167,Dongguan Yelian Refinery,dongguanyelian,refname
16168,Huaxing Refinery,huaxing,refname
16169,Lihuayi Refinery,lihuayi,refname
16170,Rudaki Refinery,rudaki,refname
16171,Mbini Refinery,mbini,refname
16172,Petit Couronne Refinery,petit couronne,refname
16172,Petit Couronne Refinery,petitcouronne,refname
16173,Berre Letang Refinery,berre letang,refname
16173,Berre Letang Refinery,berreletang,refname
16174,Mantova Refinery,mantova,refname
16175,Amara Refinery,amara,refname
16176,Sininya Baiji Refinery (Lanaz),sininya baiji,refname
16176,Sininya Baiji Refinery (Lanaz),sininyabaiji,refname
16177,Dukan Refinery,dukan,refname
16178,Karachaganak Refinery,karachaganak,refname
16179,Khanaqin Refinery,khanaqin,refname
16180,Shahroud Refinery,shahroud,refname
16181,Tokmok Refinery,tokmok,refname
16182,Karatau Refinery,karatau,refname
16183,Zhanaozen Refinery,zhanaozen,refname
16184,Bentiu Refinery,bentiu,refname
16185,Qeshm Heavy Oil Refinery,qeshm heavy oil,refname
16185,Qeshm Heavy Oil Refinery,qeshmheavyoil,refname
16185,Qeshm Heavy Oil Refinery,qeshmheavy,refname
16186,Dhodak Refinery,dhodak,refname
16187,Jizan Refinery,jizan,refname
16188,Bakersfield III Refinery,bakersfield iii,refname
16188,Bakersfield III Refinery,bakersfieldiii,refname
16318,Palau Muara Besar Refinery,palau muara besar,refname
16318,Palau Muara Besar Refinery,palaumuarabesar,refname
16318,Palau Muara Besar Refinery,palaumuara,refname
16328,NWR Sturgeon Refinery,nwr sturgeon,refname
16328,NWR Sturgeon Refinery,nwrsturgeon,refname
16329,Zhanjiang Refinery Complex,zhanjiang complex,refname
16329,Zhanjiang Refinery Complex,zhanjiangcomplex,refname
16330,Wilhelmshaven refinery,wilhelmshaven,refname
16331,Jazan Refinery,jazan,refname
