GeoAssetID,GeoAssetName,Latitude,Longitude,CapacityMillionTonnesPerAnnum,CapacityKiloBarrelsPerDay,City,FromDate,ToDate
5147,Bongaigaon Refinery,26.518449,90.530271,2.46,54.00,Bongaigaon,2019-01-01,
5148,Guwahati Refinery,26.186357,91.806813,1.00,20.00,Guwahati,1962-01-01,
5149,Chittagong Refinery,22.266853,91.811121,1.50,30.00,Chittagong,1968-01-01,2018-12-31
5149,Chittagong Refinery,22.266853,91.811121,4.50,90.30,Chittagong,2019-01-01,2019-12-31
5149,Chittagong Refinery,22.266853,91.811121,4.60,100.30,Chittagong,2020-01-01,
5150,Numaligarh Refinery,26.581163,93.786987,3.00,61.00,Numaligarh,1999-01-01,
5151,Chauk Refinery,20.90572,94.824939,0.30,6.00,Chauk,1953-01-01,
5152,Thanbayakan Oil Refinery,19.974817,95.000911,1.20,25.00,Thanpayarkan,1982-01-01,
5153,Digboi Refinery,27.392227,95.618267,0.70,13.00,Digboi,1901-01-01,
5155,Pangkalan Brandan Refinery,5.223252,97.083178,,,,,
5156,Bangchak Refinery,13.686139,100.595643,5.90,120.00,Bangkok,1964-01-01,
5157,Thai Oil Sriracha Refinery,13.102895,100.88901,13.60,275.00,Chon Buri,1964-01-01,
5158,Rayong Refinery,12.674743,101.155392,,,,,
5159,Sprc Map Ta Phut Refinery,12.701661,101.157161,7.90,158.00,"Map Ta
  Phut",1996-01-01,2012-12-31
5159,Sprc Map Ta Phut Refinery,12.701661,101.157161,8.10,165.00,"Map Ta
  Phut",2013-01-01,
5160,Alliance Map Ta Phut Refinery,12.696479,101.161352,13.80,280.00,Rayong,1996-01-01,
5161,Rayong Purifier Refinery,12.753237,101.168563,1.00,17.00,,2009-01-01,2015-12-31
5162,IRPC Rayong Refinery,12.65966,101.298149,10.60,230.00,Rayong,1997-01-01,2011-12-31
5162,IRPC Rayong Refinery,12.65966,101.298149,9.80,215.00,Rayong,2012-01-01,
5163,Dumai Refinery,1.681598,101.465377,8.40,170.00,Dumai,1971-01-01,
5164,Hengyuan Port Dickinson Refinery,2.533061,101.811212,5.45,107.00,Port Dickson,1963-01-01,2015-12-31
5164,Hengyuan Port Dickinson Refinery,2.533061,101.811212,6.00,110.00,Port Dickson,2016-01-01,
5165,Petron Port Dickinson Refinery,2.531915,101.823032,4.30,88.00,Port Dickson,1963-01-01,
5166,Melaka Refinery Psr-2,2.268083,102.133258,8.40,170.00,Melaka,1999-01-01,
5167,Kertih Refinery,4.577483,103.456598,2.00,40.00,Kertih,1983-01-01,
5168,Lanzhou Refinery,36.124081,103.60401,10.50,212.00,Lanzhou,1950-01-01,
5169,Singapore Refinery (Jurong )(exxonmobil),1.268076,103.698639,29.20,592.00,Jurong,1995-01-01,
5170,Pulau Merlimau Refinery,1.281308,103.711828,14.30,290.00,Pulau Merlimau,1973-01-01,
5171,Pulau Bukom Refinery,1.235305,103.76632,24.70,500.00,Pulau Bukom,1961-01-01,2020-12-31
5171,Pulau Bukom Refinery,1.235305,103.76632,12.00,250.00,Pulau Bukom,2021-01-01,
5172,Angarsk Refinery,52.515508,103.927295,10.00,200.00,Angarsk,1955-01-01,2011-12-31
5172,Angarsk Refinery,52.515508,103.927295,11.10,223.00,Angarsk,2012-01-01,2019-12-31
5172,Angarsk Refinery,52.515508,103.927295,13.00,263.00,Angarsk,2020-01-01,
5173,Pertamina Musi Refinery,-2.999782,104.837084,6.60,133.00,Plaju,1930-01-01,
5174,Can Tho Oil Refinery,10.099282,105.718788,,,,,
5175,Balongan Refinery,-6.381644,108.389732,6.20,125.00,Balongan,1994-01-01,
5176,Guangxi Refinery,21.73048,108.60672,10.00,202.40,Qinzhou,2010-09-01,
5177,Dung Quat Refinery,15.351946,108.826585,7.00,143.00,Quang Ngai,2010-01-01,
5178,Cilacap Refinery,-7.698347,108.994311,17.20,348.00,Cilacap,1974-01-01,
5179,Beihai Refinery,21.471426,109.064421,6.00,120.00,Beihai,2012-01-01,
5180,Yangpu Refinery,19.763549,109.179414,8.00,160.00,Yangpu,2006-01-01,2011-12-31
5180,Yangpu Refinery,19.763549,109.179414,9.20,184.00,Yangpu,2012-01-01,
5182,Hainan Refinery,20.029419,110.281554,8.00,160.00,Hainan,2006-01-01,
5183,Maoming Company Refinery,21.57125,110.95992,13.50,271.00,Maoming,1955-01-01,2011-12-31
5183,Maoming Company Refinery,21.57125,110.95992,18.00,361.00,Maoming,2012-01-01,2013-12-31
5183,Maoming Company Refinery,21.57125,110.95992,23.50,472.00,Maoming,2014-01-01,
5184,Cepu Refinery,-7.141643,111.603287,0.20,4.00,,1890-01-01,
5185,Tuban Refinery,-6.766998,111.956363,5.00,100.00,Tuban,1994-01-01,
5186,Jingmen Refinery,31.010056,112.221758,6.00,120.50,Jingmen,1975-01-01,
5187,Changling Company Refinery,29.375239,113.165315,8.10,160.00,Yueyang,1971-01-01,2012-12-31
5187,Changling Company Refinery,29.375239,113.165315,11.50,231.00,Yueyang,2013-01-01,
5188,Guangzhou Company Refinery,22.836599,113.550553,13.00,265.00,Guangzhou,1956-01-01,
5189,Lutong Refinery,4.483163,114.001451,,,,,
5190,Wuhan Company Refinery,30.653338,114.434108,8.60,170.00,Wuhan,1977-01-01,
5191,Huizhou Refinery,22.755057,114.593512,12.00,220.00,Huizhou,2009-01-01,2017-06-30
5191,Huizhou Refinery,22.755057,114.593512,22.00,440.00,Huizhou,2017-07-01,
5192,Bp Kwinana Refinery,-32.222857,115.762177,7.36,146.00,Kwinana,1955-01-01,2016-12-31
5192,Bp Kwinana Refinery,-32.222857,115.762177,7.66,152.00,Kwinana,2017-01-01,2021-02-01
5193,Jiujiang Company Refinery,29.740229,116.064075,5.00,100.00,Jiujiang,1980-01-01,2014-12-31
5193,Jiujiang Company Refinery,29.740229,116.064075,10.00,200.00,Jiujiang,2015-01-01,
5194,Zhanjiang Dongxing Refinery,21.15792,110.39852,5.00,100.00,Zhanjiang Dongxing,1995-01-01,2019-12-31
5194,Zhanjiang Dongxing Refinery,21.15792,110.39852,6.00,120.00,Zhanjiang Dongxing,2020-01-01,
5195,Pertamina Balikpapan Refinery,-1.247042,116.819285,12.80,260.00,Balikpapan,1894-01-01,
5196,Cangzhou Company Refinery,38.338765,116.875702,3.60,71.00,Cangzhou,1975-01-01,
5197,Anqing Company Refinery,30.526678,117.023069,6.10,110.00,Anqing,1982-01-01,2012-12-31
5197,Anqing Company Refinery,30.526678,117.023069,9.10,180.00,Anqing,2013-01-01,
5198,Jinan Refinery,36.740552,117.177569,8.00,160.00,Jinan,1975-01-01,
5199,Santan Terminal Refinery,-0.0848,117.44247,,,,,
5200,Tianjin Refinery,38.971485,117.741921,12.50,251.00,Tianjin,1983-01-01,2012-12-31
5200,Tianjin Refinery,38.971485,117.741921,14.00,277.00,Tianjin,2013-01-01,
5201,Qilu Refinery,36.766179,118.063332,14.00,281.20,Zibo,1966-01-01,
5202,Kunak Refinery,4.69179,118.25066,,,,,
5203,Jinling Company Refinery,32.15992,118.91919,13.00,261.00,Nanjing Jinling,1965-01-01,2011-12-31
5203,Jinling Company Refinery,32.15992,118.91919,18.00,361.50,Nanjing Jinling,2012-01-01,2012-12-31
5203,Jinling Company Refinery,32.15992,118.91919,21.00,420.00,Nanjing Jinling,2013-01-01,
5204,Talin Refinery,23.77146,120.177847,,,"",1900-01-01,1900-01-01
5205,Mailiao Refinery,23.792972,120.194585,26.60,540.00,Mailiao,2000-01-01,2019-07-31
5205,Mailiao Refinery,23.792972,120.194585,26.60,556.00,Mailiao,2019-08-01,
5206,Liaoning Refinery (Zhenhua),36.05594,120.214034,,,,,
5207,Kaohsiung Refinery (Cpc),22.709941,120.320354,10.90,220.00,Kaohsiung,1946-01-01,2015-11-30
5208,Dalin Refinery,22.52848,120.358188,15.00,300.00,Dalin,1996-01-01,2016-12-31
5208,Dalin Refinery,22.52848,120.358188,17.50,350.00,Dalin,2017-01-01,2017-09-30
5208,Dalin Refinery,22.52848,120.358188,20.00,400.00,Dalin,2017-10-01,
5209,Qingdao Refinery,36.21387,120.360719,12.00,241.00,Qingdao,2008-01-01,
5210,Petron Bataan Refinery (Pbr),14.531381,120.599546,8.90,180.00,Bataan,1961-01-01,
5211,Jinxi Refinery,40.830408,121.045363,6.50,130.00,Jinxi,1952-01-01,2011-12-31
5211,Jinxi Refinery,40.830408,121.045363,7.00,140.00,Jinxi,2012-01-01,
5212,Zhejiang Meifu Petrochemical Company,30.58665,121.05303,,,,,
5213,Tabangao Refinery,13.7211,121.068905,5.40,110.00,Tabangao,1962-01-01,2020-09-01
5214,Jinzhou Petrochemical Refinery,41.136458,121.08653,7.50,150.00,Jinzhou,1984-01-01,2019-12-31
5214,Jinzhou Petrochemical Refinery,41.136458,121.08653,7.50,180.00,Jinzhou,2020-01-01,
5215,Taoyuan Refinery,25.034838,121.309667,10.00,200.00,Taoyuan,1976-01-01,
5216,Shanghai Gaoqiao Company Refinery,31.470988,121.397693,13.10,260.00,Shanghai Gaoqiao,1957-01-01,
5217,Fujian Refinery,25.177213,118.931848,14.00,281.20,Fujian,1993-01-01,
5218,Zhenhai Refinery,29.984415,121.681331,23.20,462.00,"Zhenhai, Ningbo",1975-01-01,
5219,Dalian Petrochemical Refinery,38.987624,121.853812,20.50,415.00,Dalian,1933-01-01,
5220,Wepec Dalian Refinery,38.971303,121.886539,11.00,213.00,Dalian,1997-01-01,
5221,Liaoning Refinery (Sinopec),41.200416,123.215231,,,,,
5222,Fushun Petrochemical Refinery,41.824474,123.821454,11.50,236.90,Fushun,1928-01-01,2012-12-31
5222,Fushun Petrochemical Refinery,41.824474,123.821454,11.00,222.70,Fushun,2013-01-01,
5223,Daqing Petrochemical Refinery,46.528515,125.092353,6.00,121.00,Daqing,1961-01-01,2011-12-31
5223,Daqing Petrochemical Refinery,46.528515,125.092353,10.00,230.00,Daqing,2012-01-01,
5224,Hyundai - Daesan Refinery,36.999708,126.348351,19.20,390.00,Daesan,1964-01-01,2015-12-31
5224,Hyundai - Daesan Refinery,36.999708,126.348351,26.00,520.00,Daesan,2016-01-01,2016-12-31
5224,Hyundai - Daesan Refinery,36.999708,126.348351,28.00,561.00,Daesan,2017-01-01,
5225,Jilin Chemical Refinery,43.9733,126.481849,10.00,198.40,Jilin,1995-01-01,
5226,Incheon (Sk Energy),37.509532,126.656034,11.00,220.00,Incheon,1971-01-01,
5227,Yeosu Refinery,34.852438,127.718899,38.20,776.00,Yeosu,1969-01-01,2013-12-31
5227,Yeosu Refinery,34.852438,127.718899,38.70,786.00,Yeosu,2014-01-01,2017-12-31
5227,Yeosu Refinery,34.852438,127.718899,39.00,800.00,Yeosu,2018-01-01,
5228,Nishihara Refinery,26.225209,127.779933,4.90,95.00,Nishihara,1968-01-01,2014-12-31
5229,Sk Ulsan Refinery,35.49003,129.37895,41.40,840.00,Ulsan,1964-01-01,
5230,S-Oil Ulsan Refinery,35.45123,129.34075,33.00,669.00,Onsan,1980-01-01,
5232,Buenos Aires Refinery,-34.655345,-58.325711,6.00,120.00,Buenos Aires,1931-01-01,
5233,Pertamina Kasim Refinery,-1.317905,131.022514,0.50,10.00,Kasim,1997-01-01,
5234,Yamaguchi Refinery,33.940425,131.181624,5.90,120.00,Yamaguchi,1900-01-01,
5235,Oita Refinery,33.272047,131.686605,6.70,136.00,Oita,1964-01-01,
5236,Tokuyama Complex,34.041223,131.809323,5.90,120.00,Tokuyama,1900-01-01,2014-02-28
5237,Marifu Refinery,34.205703,132.243557,5.90,120.00,Marifu,1943-01-01,
5238,Shikoku Refinery,34.05115,132.858337,6.80,138.00,Shikoku,1938-01-01,
5239,Mizushima Refinery,34.494186,133.756392,24.50,490.00,Mizushima,1900-01-01,2010-12-31
5239,Mizushima Refinery,34.494186,133.756392,19.00,380.00,Mizushima,2011-01-01,2016-12-31
5239,Mizushima Refinery,34.494186,133.756392,21.00,320.00,Mizushima,2017-01-01,
5240,Sakaide Refinery,34.352208,133.829738,6.90,140.00,Sakaide,1972-01-01,2013-06-30
5241,Khabarovsk Refinery,48.502329,135.055072,3.50,70.00,Khabarovsk,1935-01-01,2011-12-31
5241,Khabarovsk Refinery,48.502329,135.055072,4.50,90.00,Khabarovsk,2012-01-01,2013-08-31
5241,Khabarovsk Refinery,48.502329,135.055072,5.20,104.00,Khabarovsk,2013-09-01,2019-12-31
5241,Khabarovsk Refinery,48.502329,135.055072,6.00,120.00,Khabarovsk,2020-01-01,
5242,Wakayama Refinery,34.112148,135.114036,8.20,166.00,Wakayama,1941-01-01,2014-02-28
5242,Wakayama Refinery,34.112148,135.114036,6.30,127.50,Wakayama,2014-03-01,
5243,Osaka Refinery,34.532037,135.414561,5.70,115.00,Osaka,1971-01-01,2020-10-01
5244,Sakai Refinery (Tonengeneral),34.547,135.431636,7.70,156.00,Sakai,1965-01-01,2016-12-31
5244,Sakai Refinery (Tonengeneral),34.547,135.431636,6.70,135.00,Sakai,2017-01-01,
5245,Sakai Refinery (Cosmo Oil),34.56872,135.43226,4.90,129.00,Sakai,1968-01-01,
5246,Yokkaichi Refinery (Shell),34.938668,136.640331,10.30,210.00,Yokkaichi,1958-01-01,2014-08-31
5246,Yokkaichi Refinery (Shell),34.938668,136.640331,12.60,255.00,Yokkaichi,2014-09-01,
5247,Yokkaichi Refinery (Cosmo Oil),34.96645,136.644541,8.70,175.00,Yokkaichi,1943-01-01,2012-12-31
5247,Yokkaichi Refinery (Cosmo Oil),34.96645,136.644541,7.70,155.00,Yokkaichi,2013-01-01,2013-12-31
5247,Yokkaichi Refinery (Cosmo Oil),34.96645,136.644541,6.70,132.00,Yokkaichi,2014-01-01,2015-12-31
5247,Yokkaichi Refinery (Cosmo Oil),34.96645,136.644541,6.20,86.00,Yokkaichi,2016-01-01,
5248,Aichi Refinery,34.975115,136.836835,8.00,160.00,Aichi,1975-01-01,2013-12-31
5248,Aichi Refinery,34.975115,136.836835,8.70,175.00,Aichi,2014-01-01,2016-12-31
5248,Aichi Refinery,34.975115,136.836835,8.00,160.00,Aichi,2017-01-01,
5249,Toyoma Refinery,36.753875,137.208354,,,,,
5250,Negishi Refinery,35.414883,139.651284,13.30,270.00,Negishi,1964-01-01,
5251,Keihin Refinery,35.500091,139.729056,9.45,185.00,Keihin,1955-01-01,2011-09-19
5251,Keihin Refinery,35.500091,139.729056,3.50,70.00,Keihin,2011-09-20,
5252,Kawasaki Refinery (Tonengeneral),35.521741,139.775881,16.50,335.00,Kawasaki,1962-01-01,2014-02-28
5252,Kawasaki Refinery (Tonengeneral),35.521741,139.775881,13.20,268.00,Kawasaki,2014-03-01,2015-02-28
5252,Kawasaki Refinery (Tonengeneral),35.521741,139.775881,12.70,258.00,Kawasaki,2015-03-01,2017-02-28
5252,Kawasaki Refinery (Tonengeneral),35.521741,139.775881,11.60,235.00,Kawasaki,2017-03-01,
5253,Sodegaura Refinery,35.470737,140.008895,7.10,143.00,Sodegaura,1968-01-01,
5254,Chiba Refinery (Idemitsu),35.489457,140.028248,11.00,220.00,Chiba,1963-01-01,2014-12-31
5254,Chiba Refinery (Idemitsu),35.489457,140.028248,10.00,200.00,Chiba,2015-01-01,2016-12-31
5254,Chiba Refinery (Idemitsu),35.489457,140.028248,9.50,190.00,Chiba,2017-01-01,
5255,Chiba Refinery (Tonengeneral),35.518204,140.043026,7.40,175.00,Chiba,1968-01-01,2014-02-28
5255,Chiba Refinery (Tonengeneral),35.518204,140.043026,4.40,129.00,Chiba,2014-03-01,
5256,Chiba Refinery (Cosmo Oil),35.535233,140.058365,10.70,220.00,Chiba,1963-01-01,2016-10-23
5256,Chiba Refinery (Cosmo Oil),35.535233,140.058365,11.70,240.00,Chiba,2016-10-24,2017-03-31
5256,Chiba Refinery (Cosmo Oil),35.535233,140.058365,9.00,202.00,Chiba,2017-04-01,
5257,Kashima Refinery,35.910042,140.70281,12.50,252.00,Kashima,1970-01-01,2016-12-31
5257,Kashima Refinery,35.910042,140.70281,11.80,197.10,Kashima,2017-01-01,
5258,Sendai Refinery,38.280884,141.035661,7.20,145.00,Sendai,1971-01-01,
5259,Hokkaido Refinery,42.633618,141.645316,7.00,140.00,Hokkaido,1973-01-01,2013-12-31
5259,Hokkaido Refinery,42.633618,141.645316,8.00,160.00,Hokkaido,2014-01-01,2016-12-31
5259,Hokkaido Refinery,42.633618,141.645316,7.50,150.00,Hokkaido,2017-01-01,
5260,Viva Energy Geelong Refinery,-38.076846,144.383807,6.40,118.00,Geelong,1954-01-01,2013-12-31
5260,Viva Energy Geelong Refinery,-38.076846,144.383807,6.50,130.00,Geelong,2014-01-01,
5261,Altona Refinery,-37.84927,144.852451,3.93,78.00,Altona,1949-01-01,2015-12-31
5261,Altona Refinery,-37.84927,144.852451,4.00,80.00,Altona,2016-01-01,2016-12-31
5261,Altona Refinery,-37.84927,144.852451,4.30,86.00,Altona,2017-01-01,
5262,Napa Napa Refinery,-9.453401,147.112203,1.84,36.50,Port Moresby,2004-01-01,2012-12-31
5262,Napa Napa Refinery,-9.453401,147.112203,1.41,28.00,Port Moresby,2013-01-01,2016-12-31
5262,Napa Napa Refinery,-9.453401,147.112203,1.70,34.00,Port Moresby,2017-01-01,2017-12-31
5262,Napa Napa Refinery,-9.453401,147.112203,1.60,32.50,Port Moresby,2018-01-01,
5263,Kurnell Refinery,-34.018016,151.217316,6.10,124.50,Kurnell,1956-01-01,2014-09-30
5264,Bp Bulwer Island Refinery,-27.402559,153.138849,4.40,114.00,Bulwer Island,1965-01-01,2015-05-31
5265,Caltex Oil Refinery,-27.415547,153.156693,5.44,114.00,Brisbane,1965-01-01,
5266,Marsden Point Oil Refinery,-35.843154,174.494234,6.20,135.00,Marsden Point,1964-01-01,2014-12-31
5266,Marsden Point Oil Refinery,-35.843154,174.494234,6.50,140.00,Marsden Point,2015-01-01,2016-06-30
5266,Marsden Point Oil Refinery,-35.843154,174.494234,6.70,145.00,Marsden Point,2016-07-01,
6958,Duqm Sez Refinery And Petrochemicals,19.62137,57.63367,,,,,
7138,Tanzania Italian Petrolium Oil Refinery,-6.84337,39.31164,,,,,
7222,Sinopec Yangzi Petrochemical Company,32.26025,118.79212,8.00,160.00,"Nanjing, Yangzi",1983-01-01,2011-12-31
7222,Sinopec Yangzi Petrochemical Company,32.26025,118.79212,9.50,190.00,"Nanjing, Yangzi",2012-01-01,2013-12-31
7222,Sinopec Yangzi Petrochemical Company,32.26025,118.79212,14.00,281.20,"Nanjing, Yangzi",2014-01-01,
7246,Jebel Ali Refinery,25.01122,55.05764,5.90,120.00,Jebel Ali,1999-01-01,2015-12-31
7246,Jebel Ali Refinery,25.01122,55.05764,6.90,140.00,Jebel Ali,2016-01-01,2019-12-31
7246,Jebel Ali Refinery,25.01122,55.05764,9.90,210.00,Jebel Ali,2020-01-01,
7403,Myanmar China Petro Transportation,19.36461,93.68621,,,,,
9612,Kam Refinery,37.21569,67.415294,0.21,3.65,Heiratan,2013-08-01,
9613,Ghazanfar Oil Refinery,37.220264,67.41553,0.20,3.00,Heiratan,2013-01-01,
9614,Ballsh Refinery,40.605481,19.748726,1.00,20.00,Ballsh,1978-01-01,2017-12-31
9616,Fier Refinery,40.70079,19.550249,0.50,10.00,Fier,1968-01-01,2017-12-31
9617,Topping Condensat (RA2.K),36.871492,6.978547,5.00,102.00,Skikda,2009-01-01,2014-10-31
9617,Topping Condensat (RA2.K),36.871492,6.978547,6.16,122.20,Skikda,2014-11-01,
9622,Raffinerie d’Adrar Soralchin,28.207842,-0.157259,1.00,20.00,Adrar,2007-01-01,
9623,Avellaneda Refinery,-34.653732,-58.341804,0.29,5.66,Avellaneda,1933-01-01,
9625,Clyde Refinery,-33.828222,151.040061,4.93,100.00,Clyde,1928-01-01,2012-09-30
9626,Eromanga Refinery,-26.66774,143.272356,0.06,1.25,Eromanga,1986-01-01,
9627,VTTI ATPC,51.251486,4.367719,4.12,81.81,Antwerp,1955-01-01,2016-12-31
9627,VTTI ATPC,51.251486,4.367719,2.20,24.20,Antwerp,2017-01-01,
9628,Brod Refinery,45.127916,17.982779,1.20,25.00,Brod,1900-01-01,2011-07-31
9628,Brod Refinery,45.127916,17.982779,3.00,60.80,Brod,2011-08-01,
9629,Dax Oil Refinery,-12.657142,-38.310419,0.10,2.10,Camacari,1900-01-01,
9630,RPCC (Potiguar Clara Camarão Refinery),-5.133808,-36.381514,1.86,37.70,Guamare,2009-01-01,
9631,UNIVEN Refinery,-23.139711,-47.024352,0.45,9.16,Itupeva,1900-01-01,
9632,Seria Refinery,4.619623,114.34553,0.54,12.00,Seria,1983-01-01,
9633,Moose Jaw Refinery,50.388454,-105.519539,1.00,22.00,Moose Jaw,1934-01-01,
9634,NRC N'Djamena Refinery Company,12.128465,14.995873,1.00,20.00,N Djamena,2010-01-01,2020-05-31
9634,NRC N'Djamena Refinery Company,12.128465,14.995873,2.00,40.00,N Djamena,2020-06-01,
9635,Daqing Refining & Chemical,46.556515,124.837075,8.00,160.00,Daqing,2000-01-01,2013-12-31
9635,Daqing Refining & Chemical,46.556515,124.837075,6.00,120.50,Daqing,2014-01-01,2017-12-31
9635,Daqing Refining & Chemical,46.556515,124.837075,6.50,130.00,Daqing,2018-01-01,
9636,Harbin Refinery,45.802889,126.68509,5.00,100.00,Harbin,1976-01-01,
9637,Panjin Liaohe Petrochemical Refinery,41.155939,122.094434,10.20,204.00,Panjin,1989-01-01,2014-12-31
9637,Panjin Liaohe Petrochemical Refinery,41.155939,122.094434,12.20,244.00,Panjin,2015-01-01,
9638,Liaoyang Refinery,41.209453,123.20942,10.00,200.00,Liaoyang,1995-01-01,
9639,Changqing Xianyang Refinery,34.362449,108.760541,5.00,100.00,Xianyang,1900-01-01,
9640,Xian Refinery,34.326288,108.832321,1.50,30.10,Xian,1900-01-01,
9641,Yumen Refinery,40.05006,96.75546,4.00,80.00,Yumen,1939-01-01,2013-12-31
9641,Yumen Refinery,40.05006,96.75546,2.50,50.00,Yumen,2014-01-01,
9642,Beijing Yanshan Refinery,39.729614,115.968505,13.50,270.00,Beijing Yanshan,1970-01-01,2014-12-31
9642,Beijing Yanshan Refinery,39.729614,115.968505,11.00,220.00,Beijing Yanshan,2015-01-01,
9643,Dagang Refinery,23.123957,113.473516,5.00,100.00,Dagang,1965-01-01,2019-08-31
9643,Dagang Refinery,23.123957,113.473516,13.00,260.00,Dagang,2019-09-01,
9644,Huabei Renqiu Refinery,38.735228,116.130212,5.10,100.00,Renqiu,1975-01-01,2019-09-30
9644,Huabei Renqiu Refinery,38.735228,116.130212,12.50,250.00,Renqiu,2019-10-01,
9645,Shijiazhuang Refinery,37.979143,114.671423,5.00,100.00,Shijiazhuang,1978-01-01,2013-12-31
9645,Shijiazhuang Refinery,37.979143,114.671423,10.00,200.00,Shijiazhuang,2014-01-01,
9646,Qingdao Petrochemical  Refinery,36.052984,120.182067,,,Qingdao,1900-01-01,
9647,Shanghai  Refinery,30.704354,121.297971,14.00,280.00,Shanghai Jinshan,1972-01-01,2016-10-31
9647,Shanghai  Refinery,30.704354,121.297971,16.00,320.00,Shanghai Jinshan,2016-11-01,
9648,Luoyang Refinery,34.911212,112.596934,10.00,190.60,Luoyang,1984-01-01,2020-08-31
9648,Luoyang Refinery,34.911212,112.596934,10.00,230.00,Luoyang,2020-09-01,
9649,Yueyang Refinery,29.4519,113.154517,6.00,120.00,Yueyang,1991-01-01,
9650,Quanzhou Refinery,25.041705,118.885583,12.00,240.00,Quanzhou,2014-09-01,2020-06-30
9650,Quanzhou Refinery,25.041705,118.885583,15.00,300.00,Quanzhou,2020-07-01,
9651,Pengzhou Refinery,31.066016,103.902191,10.00,200.00,Pengzhou,2013-10-01,
9652,Yingkou Refinery,40.754518,121.984573,1.00,20.00,Yingkou,2011-01-01,
9653,Chenxi Refinery,35.118614,119.381069,3.50,70.30,Rizhao,2005-01-01,
9654,Anbang Refinery,36.052984,120.182067,1.50,30.00,Qingdao,2007-01-01,
9655,China Offshore Bitumen  Refinery,32.513281,119.878022,3.50,70.30,Binzhou,2002-10-01,
9656,Kenli Refinery,37.518278,118.692937,3.00,60.00,Dongying,1970-01-01,
9657,Sergio Soto Refinery,22.06988,-79.496847,0.14,2.80,Cabaiguan,1947-01-01,
9658,Bonao Refinery,18.92965,-70.359027,0.69,14.00,Bonao,1971-01-01,
9659,El Mex Refinery,31.14642,29.841513,5.00,115.00,Alexandria,1954-01-01,
9660,MIDOR  Refinery,31.160042,29.860842,5.00,100.00,Alexandria,2002-01-01,2016-12-31
9660,MIDOR  Refinery,31.160042,29.860842,5.60,115.00,Alexandria,2017-01-01,
9663,Rheinland Refinery - Wesseling,50.81559,7.00155,7.30,148.00,Wesseling,1900-01-01,2002-12-31
9664,Bayernoil Refinery,48.785848,11.754101,10.80,218.00,Vohburg,1965-01-01,
9667,Jamnagar RPL (SEZ) Refinery,22.314766,69.878846,29.00,580.00,Jamnagar,2008-01-01,2016-12-31
9667,Jamnagar RPL (SEZ) Refinery,22.314766,69.878846,35.00,711.00,Jamnagar,2017-01-01,
9668,Baiji Salah al Din Complex Refinery,35.006137,43.498346,15.70,320.00,Baiji,1982-01-01,2013-12-31
9668,Baiji Salah al Din Complex Refinery,35.006137,43.498346,15.20,310.00,Baiji,2014-01-01,
9669,Najaf Refinery,32.244695,44.2749,1.48,30.00,Najaf,2006-01-01,
9670,Nasiria Refinery,31.036806,46.192935,1.48,30.00,Nasiria,1900-01-01,
9671,Diwaniyah Refinery,31.980341,44.888051,1.00,20.00,Diwaniyah,2008-01-01,
9672,Qayarah Refinery,35.789303,43.28239,0.69,14.00,Qayarah,1955-01-01,
9673,Kalak Erbil Refinery,36.314563,43.748232,3.00,60.00,Erbil,2009-01-01,2011-05-31
9673,Kalak Erbil Refinery,36.314563,43.748232,4.93,160.00,Erbil,2011-06-01,
9674,Bazian Sulaymaniyah Refinery,35.561127,45.376608,1.00,20.00,Bazian Sulaymaniyah,2009-01-01,2011-12-31
9674,Bazian Sulaymaniyah Refinery,35.561127,45.376608,1.50,34.00,Bazian Sulaymaniyah,2012-01-01,2015-12-31
9674,Bazian Sulaymaniyah Refinery,35.561127,45.376608,2.00,40.00,Bazian Sulaymaniyah,2016-01-01,
9675,Aktobe Refinery,50.190804,57.257626,0.30,6.00,Aktobe,2003-01-01,
9676,Jalalabad Refinery,40.960804,72.98235,0.54,10.00,Jalalabad,1996-01-01,
9677,Kara-Balta Refinery,42.795451,73.887885,0.84,16.00,Kara-Balta,2013-01-01,
9678,Kemaman Bitumen Refinery,4.257876,103.450318,1.48,30.00,Kemaman,2008-01-01,
9679,Thanlyin Refinery,16.770008,96.239628,1.28,26.00,Thanlyin,1963-01-01,
9681,Ponghwa Chemical Complex Refinery,40.009235,124.603673,1.50,30.00,Pihyon County,1978-01-01,
9682,Mongstad Refinery,60.811173,5.033003,10.00,210.00,Mongstad,1975-01-01,2012-10-31
9682,Mongstad Refinery,60.811173,5.033003,12.00,240.00,Mongstad,2012-11-01,2013-12-31
9682,Mongstad Refinery,60.811173,5.033003,10.00,230.00,Mongstad,2014-01-01,
9683,Campina Refinery,44.875036,26.009625,0.74,15.00,Campina,1895-01-01,2008-12-31
9684,Ilsky Refinery,44.996764,38.965141,1.00,20.40,Krasnodar,2002-01-01,2012-12-31
9684,Ilsky Refinery,44.996764,38.965141,2.25,44.50,Krasnodar,2013-01-01,2013-12-31
9684,Ilsky Refinery,44.996764,38.965141,2.75,54.63,Krasnodar,2014-01-01,
9685,Mariysky/Mari EI Refinery Refinery,56.981705,47.726238,1.30,25.10,Mari El,1998-01-01,2012-12-31
9685,Mariysky/Mari EI Refinery Refinery,56.981705,47.726238,1.60,32.10,Mari El,2013-01-01,2018-12-31
9685,Mariysky/Mari EI Refinery Refinery,56.981705,47.726238,2.70,50.20,Mari El,2019-01-01,
